beverage,occupation,direct_correlation,indirect_correlation,same_correlation
rum,gardener,-0.16093463419915133,0.0485644929405832,False
rum,journalist,-0.3161812009181096,-0.0751069725729823,True
rum,judge,-0.08724774901784464,0.044015659827844354,False
rum,lawyer,-0.29562227522059104,-0.005680739708748642,True
rum,librarian,-0.6347388456131288,-0.16768807258412832,True
rum,magician,0.18102226033893312,0.09909236264369226,True
rum,mechanic,-0.011471502950919364,0.10942739158640676,False
rum,musician,0.08224376928337546,0.006741364072843947,True
rum,nanny,-0.3626590636257352,-0.1372358882698032,True
rum,nurse,-0.14086749195731993,-0.13419000051897337,True
rum,painter,-0.2534301256685468,0.03788148504933431,False
rum,pharmacist,-0.10393310429970601,-0.04024115871077342,True
rum,philosopher,-0.9018130692857207,0.03781299787328202,False
rum,photographer,-0.10149100161522996,-0.057297597202308474,True
rum,pilot,0.7434554663278953,0.06907713779993599,True
rum,plumber,-0.44730637607412715,0.1010271436979968,False
rum,policeman,0.14165133017531883,0.11828103816625343,True
rum,politician,-0.30064241518682566,0.07899906928725856,False
rum,professor,-0.2823838741165585,-0.019054055225881595,True
rum,programmer,-0.9641957503027343,-0.10179902875076767,True
rum,psychologist,-0.8268980393237605,-0.135254976113251,True
rum,scientist,-0.557884868797088,-0.048909740592108564,True
rum,scholar,0.009566566432933618,-0.019837582709401533,False
rum,secretary,-0.30654836152290327,-0.10303784857032947,True
rum,server,-0.029265296120859676,-0.13468418194165166,True
rum,singer,0.22509530553167142,-0.01506095785196643,False
rum,skipper,1.1864411211504715,0.09002825006849492,True
rum,soldier,0.28720504143561487,0.10619714792706571,True
rum,stylist,-0.21706542371544824,-0.14425990235610375,True
rum,surgeon,-0.4502985860248671,0.05246812422793526,False
rum,teacher,-0.2923795850177296,-0.09675491720832306,True
rum,translator,-0.3786345528297042,-0.07529149496233001,True
rum,veterinarian,-0.32450822593983775,-0.05123120628472035,True
rum,waiter,0.40827354570846336,0.09858053775055522,True
rum,waitress,-0.18589893677486358,-0.10900953033454518,True
rum,warrior,-0.38888721921754965,0.04313818202247452,False
rum,writer,-0.5312277685399951,-0.07833681443147732,True
whiskey,accountant,-0.39867388600513665,0.04541720436531718,False
whiskey,architect,-0.7477480447385738,0.10149690312962187,False
whiskey,artist,-0.49442445756317116,-0.13062044059399333,True
whiskey,attorney,0.5285435210225957,0.0857102998282861,True
whiskey,banker,-0.24001063115060908,0.1777111505137688,False
whiskey,bartender,1.7341241716956453,0.0554316077648802,True
whiskey,barber,0.388619876201999,0.23204941876709265,True
whiskey,broadcaster,0.2646112110385475,0.19445546234408806,True
whiskey,businessman,0.010789441843054796,0.2138948206726823,True
whiskey,butcher,-0.05556597996917776,0.13512028809965282,False
whiskey,captain,0.9230830775184236,0.2170272351749876,True
whiskey,carpenter,0.09502662301417487,0.27203576406325325,True
whiskey,chef,-0.3176428991609439,-0.12858425367616028,True
whiskey,coach,-0.07797151766565102,0.127021532938024,False
whiskey,cook,-0.04664156140275893,-0.20217423943970367,True
whiskey,dancer,-0.18965626747276942,-0.22968033584785702,True
whiskey,dentist,0.22806074786814484,0.1496596678477861,True
whiskey,designer,-0.6564556966813433,-0.1795060553888543,True
whiskey,developer,-0.25611400791470074,0.21429968002465222,False
whiskey,doctor,-0.24889789130967824,-0.061090507569579386,True
whiskey,economist,-0.9171870678168521,-0.010985539576236275,True
whiskey,editor,-0.5006422762524632,-0.008891594486087034,True
whiskey,engineer,-0.2944316515312002,0.19055935144596559,False
whiskey,farmer,0.35863749865703226,0.2443199933844852,True
whiskey,filmmaker,-0.06432571820076986,0.10538764809972702,False
whiskey,financier,-0.2736444682420107,0.16236197536692962,False
whiskey,fisherman,0.14843679593901593,0.22099634238248358,True
whiskey,gardener,-0.3922745910089389,0.06390284447945531,False
whiskey,journalist,-0.4323317448211833,-0.09077601369707976,True
whiskey,judge,0.379956021630834,0.1775511030289995,True
whiskey,lawyer,0.1321876488960337,0.031364976935383,True
whiskey,librarian,-0.2045989191659508,-0.169361195876085,True
whiskey,magician,-0.33316092433139843,0.17696325775311944,False
whiskey,mechanic,0.3621853847718329,0.1864572032366781,True
whiskey,musician,0.3481306934746803,0.14666733386978226,True
whiskey,nanny,-0.6195966545234797,-0.2747257231716785,True
whiskey,nurse,0.033127800387825604,-0.22574835947723662,False
whiskey,painter,-0.4543029738284188,-0.016193577983791712,True
whiskey,pharmacist,0.021010239566070774,-0.002943441128843597,False
whiskey,philosopher,-0.743064919587093,0.12388936782716259,False
whiskey,photographer,-0.06921786609771709,-0.001229369300342472,True
whiskey,pilot,0.6910786449712082,0.2610549533464578,True
whiskey,plumber,0.18004789672750238,0.2672932639447056,True
whiskey,policeman,0.0281904675663541,0.2478329203100239,True
whiskey,politician,-0.33396349633488337,0.07526696081561778,False
whiskey,professor,-0.25289654328300043,0.056447264107644494,False
whiskey,programmer,-0.6552292224061589,0.08414078506592795,False
whiskey,psychologist,-0.3314843570689334,-0.06028501037586198,True
whiskey,scientist,-0.5464448884009272,0.11663057886006134,False
whiskey,scholar,-0.7226092529649201,0.11179456832793969,False
whiskey,secretary,-0.4098988876871897,-0.22588394613151416,True
whiskey,server,-0.7511922256965429,-0.19281492056916677,True
whiskey,singer,-0.019793565542127693,-0.1820590370100535,True
whiskey,skipper,0.6534565207812736,0.10004382319812137,True
whiskey,soldier,0.2449740980231458,0.231427461938957,True
whiskey,stylist,-0.2287966023896937,-0.3085052730622119,True
whiskey,surgeon,-0.2127424358924198,0.09561941217849748,False
whiskey,teacher,-0.846176502164147,-0.19698721704133004,True
whiskey,translator,-1.2883197129680208,-0.3113080274101954,True
whiskey,veterinarian,0.4421576292691201,0.03572515777608786,True
whiskey,waiter,-0.28193136761423815,0.08421115642572398,False
whiskey,waitress,0.12166576149689602,-0.2457875737797228,False
whiskey,warrior,-0.5711277794949617,0.07029615865863385,False
whiskey,writer,-0.27611648317229376,0.07469554060593665,False
champagne,accountant,0.18248670875604775,0.03139586730599097,True
champagne,architect,0.8444664850752034,-0.06256414441411455,False
champagne,artist,0.2627815990398334,0.0399725733499809,True
champagne,attorney,0.6857404736047391,-0.07404706504486305,False
champagne,banker,1.6795379985998484,0.02011352929559848,True
champagne,bartender,0.7935347384938839,-0.04786989208407112,False
champagne,barber,-1.2135020406685815,-0.04806318640314334,True
champagne,broadcaster,0.7118929914808146,-0.13917871929570733,False
champagne,businessman,0.9811869044357182,-0.06544737437707315,False
champagne,butcher,-1.7896843569891008,0.07496090673844878,False
champagne,captain,0.9578868282947917,-0.022428955126183914,False
champagne,carpenter,-2.415093262376231,-0.0724636861622569,True
champagne,chef,1.5305956380972103,0.07752304788619684,True
champagne,coach,0.358145716564354,-0.13324935718660616,False
champagne,cook,-0.8452651204285067,0.09890786735667012,False
champagne,dancer,0.4637348617852501,0.0477328871011936,True
champagne,dentist,0.4858254139836424,-0.0074186607479255155,False
champagne,designer,1.9509081567391964,0.02531753010672876,True
champagne,developer,0.7126234469491716,-0.17634681651065753,False
champagne,doctor,0.45233311334571596,0.17000205295602558,True
champagne,economist,0.7975505788582046,-0.011511390982825666,False
champagne,editor,0.5679494373066001,-0.03560534874927467,False
champagne,engineer,0.03156617333917082,-0.11821328295475086,False
champagne,farmer,-1.6382109226094184,-0.08784437370595144,True
champagne,filmmaker,0.918021660293333,-0.08100589150667954,False
champagne,financier,2.337784171960836,0.03279868496856061,True
champagne,fisherman,-1.1401516318239449,-0.06216918184102468,True
champagne,gardener,-0.7682042075565394,0.04470360771725016,False
champagne,journalist,0.9723676039594805,0.021297043907502797,True
champagne,judge,0.6126621290050523,-0.022728833441600867,False
champagne,lawyer,1.0586681389189694,0.05368998740691511,True
champagne,librarian,0.051988968891151184,0.03817699912452972,True
champagne,magician,0.2443570825464366,0.06710464900472801,True
champagne,mechanic,-1.5514452630080737,-0.06031294344126207,True
champagne,musician,0.5188711744362781,-0.05082251303277315,False
champagne,nanny,-0.26917919838023463,0.053440311882685484,False
champagne,nurse,-0.06659259482272616,0.03594490101888888,False
champagne,painter,0.02153633569804786,0.09082002259435581,True
champagne,pharmacist,-0.25927066316034997,-0.012066017321626146,True
champagne,philosopher,0.2824218120164935,0.11392151775698818,True
champagne,photographer,0.8960903819707877,-0.033345690064419356,False
champagne,pilot,0.9364262024182343,-0.13698815902084782,False
champagne,plumber,-0.4902786079067771,-0.038789521057737246,True
champagne,policeman,-0.7196303070576106,-0.05652905898117268,True
champagne,politician,0.4294796985777455,0.025940029586802357,True
champagne,professor,0.8881848391142606,0.039556052990312854,True
champagne,programmer,0.030503602882710847,-0.11522629369408795,False
champagne,psychologist,0.7689437010147534,0.02941646896177588,True
champagne,scientist,0.6954450184648832,-0.029278074550656504,False
champagne,scholar,-0.27146885710799457,-0.028380690789912937,True
champagne,secretary,0.02059252536201517,0.09768405645716666,True
champagne,server,0.501365078060806,-0.09007627655463891,False
champagne,singer,1.126808965199331,0.11882137271031597,True
champagne,skipper,0.6944390409935113,-0.14801071411611197,False
champagne,soldier,-0.5665142883190993,-0.0062154338657378905,True
champagne,stylist,1.5574822501823007,0.0797241966185012,True
champagne,surgeon,0.15812018897892646,0.029073646523518595,True
champagne,teacher,-0.6279763837523215,0.12042441000010501,False
champagne,translator,-0.8788251055248605,0.17265734839401617,False
champagne,veterinarian,0.018430165891290783,-0.07869916248292301,False
champagne,waiter,1.118986211971666,0.05706744022593079,True
champagne,waitress,-0.06658419855974873,0.05440173234932884,False
champagne,warrior,-1.5189683364465365,0.007330057954754994,False
champagne,writer,0.642512705249088,0.002720496156833404,True
